rank,title,authors,year,id,status,role,sub_area,source,citation_count,confidence,url,arxiv_id,artifact_path,pdf_path,source_path,pdf_status,source_status
554,Multi-Agent Collaboration via Cross-Team Orchestration,"Du, Zhuoyun, Qian, Chen, Liu, Wei et al",2024,2406.08979,candidate,core,Agent Foundations and Infrastructure,openalex:orchestration,3,0.92,http://arxiv.org/abs/2406.08979,2406.08979,papers_extra/multi-agent-triaged/0554_2406.08979,papers_extra/multi-agent-triaged/0554_2406.08979/paper.pdf,papers_extra/multi-agent-triaged/0554_2406.08979/source,present,present
555,CHICO-Agent: An LLM Agent for the Cross-layer Optimization of 2.5D and 3D Chiplet-based Systems,Qihang Wu et al,2026,2604.18764,candidate,trend,Agent Foundations and Infrastructure,arxiv:llm-multi-agent;arxiv:workflow,0,0.92,https://arxiv.org/abs/2604.18764,2604.18764,papers_extra/multi-agent-triaged/0555_2604.18764,papers_extra/multi-agent-triaged/0555_2604.18764/paper.pdf,papers_extra/multi-agent-triaged/0555_2604.18764/source,present,present
556,Pythia: Toward Predictability-Driven Agent-Native LLM Serving,Shan Yu et al,2026,2604.25899,candidate,trend,Agent Foundations and Infrastructure,arxiv:llm-multi-agent,0,0.89,https://arxiv.org/abs/2604.25899,2604.25899,papers_extra/multi-agent-triaged/0556_2604.25899,papers_extra/multi-agent-triaged/0556_2604.25899/paper.pdf,papers_extra/multi-agent-triaged/0556_2604.25899/source,present,present
557,GraphPlanner: Graph Memory-Augmented Agentic Routing for Multi-Agent LLMs,Tao Feng et al,2026,2604.23626,candidate,trend,Agent Foundations and Infrastructure,arxiv:llm-multi-agent,0,0.89,https://arxiv.org/abs/2604.23626,2604.23626,papers_extra/multi-agent-triaged/0557_2604.23626,papers_extra/multi-agent-triaged/0557_2604.23626/paper.pdf,papers_extra/multi-agent-triaged/0557_2604.23626/source,present,present
558,Cooperation Breakdown in LLM Agents Under Communication Delays,Keita Nishimoto et al,2026,2602.11754,candidate,trend,Agent Foundations and Infrastructure,arxiv:llm-mas,0,0.89,https://arxiv.org/abs/2602.11754,2602.11754,papers_extra/multi-agent-triaged/0558_2602.11754,papers_extra/multi-agent-triaged/0558_2602.11754/paper.pdf,papers_extra/multi-agent-triaged/0558_2602.11754/source,present,present
560,CMAT: A Multi-Agent Collaboration Tuning Framework for Enhancing Small Language Models,Xuechen Liang et al,2024,2404.01663,candidate,core,Agent Foundations and Infrastructure,arxiv:language-agents,0,0.89,https://arxiv.org/abs/2404.01663,2404.01663,papers_extra/multi-agent-triaged/0560_2404.01663,papers_extra/multi-agent-triaged/0560_2404.01663/paper.pdf,papers_extra/multi-agent-triaged/0560_2404.01663/source,present,present
564,Language-Grounded Multi-Agent Planning for Personalized and Fair Participatory Urban Sensing,Xusen Guo et al,2026,2603.24014,candidate,trend,Agent Foundations and Infrastructure,arxiv:llm-mas,0,0.83,https://arxiv.org/abs/2603.24014,2603.24014,papers_extra/multi-agent-triaged/0564_2603.24014,papers_extra/multi-agent-triaged/0564_2603.24014/paper.pdf,papers_extra/multi-agent-triaged/0564_2603.24014/source,present,present
565,A Natural Language Agentic Approach to Study Affective Polarization,Stephanie Anneris Malvicini et al,2026,2603.02711,candidate,trend,Agent Foundations and Infrastructure,arxiv:language-agents,0,0.83,https://arxiv.org/abs/2603.02711,2603.02711,papers_extra/multi-agent-triaged/0565_2603.02711,papers_extra/multi-agent-triaged/0565_2603.02711/paper.pdf,papers_extra/multi-agent-triaged/0565_2603.02711/source,present,present
566,Multi-agent KTO: Reinforcing Strategic Interactions of Large Language Model in Language Game,Rong Ye et al,2025,2501.14225,candidate,trend,Agent Foundations and Infrastructure,arxiv:language-agents,0,0.83,https://arxiv.org/abs/2501.14225,2501.14225,papers_extra/multi-agent-triaged/0566_2501.14225,papers_extra/multi-agent-triaged/0566_2501.14225/paper.pdf,papers_extra/multi-agent-triaged/0566_2501.14225/source,present,present
567,RL4F: Generating Natural Language Feedback with Reinforcement Learning for Repairing Model Outputs,Afra Feyza Akyürek et al,2023,2305.08844,candidate,core,Agent Foundations and Infrastructure,arxiv:language-agents,0,0.83,https://arxiv.org/abs/2305.08844,2305.08844,papers_extra/multi-agent-triaged/0567_2305.08844,papers_extra/multi-agent-triaged/0567_2305.08844/paper.pdf,papers_extra/multi-agent-triaged/0567_2305.08844/source,present,present
572,MiTa: A Hierarchical Multi-Agent Collaboration Framework with Memory-integrated and Task Allocation,XiaoJie Zhang et al,2026,2601.22974,candidate,trend,Agent Foundations and Infrastructure,arxiv:collaboration;arxiv:llm-mas,0,0.84,https://arxiv.org/abs/2601.22974,2601.22974,papers_extra/multi-agent-triaged/0572_2601.22974,papers_extra/multi-agent-triaged/0572_2601.22974/paper.pdf,papers_extra/multi-agent-triaged/0572_2601.22974/source,present,present
573,"Think it, Run it: Autonomous ML pipeline generation via self-healing multi-agent AI",Adela Bara et al,2026,2604.27096,candidate,trend,Agent Foundations and Infrastructure,arxiv:llm-multi-agent,0,0.8,https://arxiv.org/abs/2604.27096,2604.27096,papers_extra/multi-agent-triaged/0573_2604.27096,papers_extra/multi-agent-triaged/0573_2604.27096/paper.pdf,papers_extra/multi-agent-triaged/0573_2604.27096/source,present,present
574,MonoScale: Scaling Multi-Agent System with Monotonic Improvement,Shuai Shao et al,2026,2601.23219,candidate,trend,Agent Foundations and Infrastructure,arxiv:llm-mas,0,0.8,https://arxiv.org/abs/2601.23219,2601.23219,papers_extra/multi-agent-triaged/0574_2601.23219,papers_extra/multi-agent-triaged/0574_2601.23219/paper.pdf,papers_extra/multi-agent-triaged/0574_2601.23219/source,present,present
578,Natural-Language Multi-Agent Simulations of Argumentative Opinion Dynamics,Gregor Betz,2021,2104.06737,candidate,core,Agent Foundations and Infrastructure,arxiv:language-agents,0,0.76,https://arxiv.org/abs/2104.06737,2104.06737,papers_extra/multi-agent-triaged/0578_2104.06737,papers_extra/multi-agent-triaged/0578_2104.06737/paper.pdf,papers_extra/multi-agent-triaged/0578_2104.06737/source,present,present
582,Memory-Augmented LLM-based Multi-Agent System for Automated Feature Generation on Tabular Data,Fengxian Dong et al,2026,2604.20261,candidate,trend,Agent Foundations and Infrastructure,arxiv:llm-mas;arxiv:llm-multi-agent,0,0.79,https://arxiv.org/abs/2604.20261,2604.20261,papers_extra/multi-agent-triaged/0582_2604.20261,papers_extra/multi-agent-triaged/0582_2604.20261/paper.pdf,papers_extra/multi-agent-triaged/0582_2604.20261/source,present,present
583,CreativeGame:Toward Mechanic-Aware Creative Game Generation,Hongnan Ma et al,2026,2604.19926,candidate,trend,Agent Foundations and Infrastructure,arxiv:llm-multi-agent,0,0.75,https://arxiv.org/abs/2604.19926,2604.19926,papers_extra/multi-agent-triaged/0583_2604.19926,papers_extra/multi-agent-triaged/0583_2604.19926/paper.pdf,papers_extra/multi-agent-triaged/0583_2604.19926/source,present,present
584,PolyKV: A Shared Asymmetrically-Compressed KV Cache Pool for Multi-Agent LLM Inference,Ishan Patel et al,2026,2604.24971,candidate,trend,Agent Foundations and Infrastructure,arxiv:llm-multi-agent,0,0.75,https://arxiv.org/abs/2604.24971,2604.24971,papers_extra/multi-agent-triaged/0584_2604.24971,papers_extra/multi-agent-triaged/0584_2604.24971/paper.pdf,papers_extra/multi-agent-triaged/0584_2604.24971/source,present,present
585,EvoSpark: Endogenous Interactive Agent Societies for Unified Long-Horizon Narrative Evolution,Shiyu He et al,2026,2604.12776,candidate,trend,Agent Foundations and Infrastructure,arxiv:llm-mas,0,0.75,https://arxiv.org/abs/2604.12776,2604.12776,papers_extra/multi-agent-triaged/0585_2604.12776,papers_extra/multi-agent-triaged/0585_2604.12776/paper.pdf,papers_extra/multi-agent-triaged/0585_2604.12776/source,present,present
586,SynthSeg-Agents: Multi-Agent Synthetic Data Generation for Zero-Shot Weakly Supervised Semantic Segmentation,Wangyu Wu et al,2025,2512.15310,candidate,trend,Agent Foundations and Infrastructure,arxiv:generative-agents,0,0.75,https://arxiv.org/abs/2512.15310,2512.15310,papers_extra/multi-agent-triaged/0586_2512.15310,papers_extra/multi-agent-triaged/0586_2512.15310/paper.pdf,papers_extra/multi-agent-triaged/0586_2512.15310/source,present,present
590,AgentXRay: White-Boxing Agentic Systems via Workflow Reconstruction,Ruijie Shi et al,2026,2602.05353,candidate,bridge,Agent Foundations and Infrastructure,arxiv:workflow,0,0.72,https://arxiv.org/abs/2602.05353,2602.05353,papers_extra/multi-agent-triaged/0590_2602.05353,papers_extra/multi-agent-triaged/0590_2602.05353/paper.pdf,papers_extra/multi-agent-triaged/0590_2602.05353/source,downloaded,downloaded
591,Internet of Agentic AI: Incentive-Compatible Distributed Teaming and Workflow,Ya-Ting Yang et al,2026,2602.03145,candidate,bridge,Agent Foundations and Infrastructure,arxiv:workflow,0,0.72,https://arxiv.org/abs/2602.03145,2602.03145,papers_extra/multi-agent-triaged/0591_2602.03145,papers_extra/multi-agent-triaged/0591_2602.03145/paper.pdf,papers_extra/multi-agent-triaged/0591_2602.03145/source,present,present
592,Scaling Small Agents Through Strategy Auctions,Lisa Alazraki et al,2026,2602.02751,candidate,bridge,Agent Foundations and Infrastructure,arxiv:workflow,0,0.72,https://arxiv.org/abs/2602.02751,2602.02751,papers_extra/multi-agent-triaged/0592_2602.02751,papers_extra/multi-agent-triaged/0592_2602.02751/paper.pdf,papers_extra/multi-agent-triaged/0592_2602.02751/source,present,present
597,Integrating Diverse Knowledge Sources for Online One-shot Learning of Novel Tasks,"Kirk, James R., Wray, Robert E., Lindes, Peter et al",2022,2208.09554,candidate,bridge,Agent Foundations and Infrastructure,openalex:mobile-agents,7,0.85,http://arxiv.org/abs/2208.09554,2208.09554,papers_extra/multi-agent-triaged/0597_2208.09554,papers_extra/multi-agent-triaged/0597_2208.09554/paper.pdf,papers_extra/multi-agent-triaged/0597_2208.09554/source,present,present
598,AutoFlow: Automated Workflow Generation for Large Language Model Agents,"Li, Zelong, Xu, Shuyuan, Mei, Kai et al",2024,2407.12821,candidate,bridge,Agent Foundations and Infrastructure,openalex:workflow-generation,4,0.81,http://arxiv.org/abs/2407.12821,2407.12821,papers_extra/multi-agent-triaged/0598_2407.12821,papers_extra/multi-agent-triaged/0598_2407.12821/paper.pdf,papers_extra/multi-agent-triaged/0598_2407.12821/source,present,present
600,Automating Agent Hijacking via Structural Template Injection,Xinhao Deng et al,2026,2602.16958,candidate,bridge,Agent Foundations and Infrastructure,arxiv:generative-agents,0,0.67,https://arxiv.org/abs/2602.16958,2602.16958,papers_extra/multi-agent-triaged/0600_2602.16958,papers_extra/multi-agent-triaged/0600_2602.16958/paper.pdf,papers_extra/multi-agent-triaged/0600_2602.16958/source,present,present
601,Numerical Instability and Chaos: Quantifying the Unpredictability of Large Language Models,Chashi Mahiul Islam et al,2026,2604.13206,candidate,bridge,Agent Foundations and Infrastructure,arxiv:workflow,0,0.67,https://arxiv.org/abs/2604.13206,2604.13206,papers_extra/multi-agent-triaged/0601_2604.13206,papers_extra/multi-agent-triaged/0601_2604.13206/paper.pdf,papers_extra/multi-agent-triaged/0601_2604.13206/source,present,present
602,AwesomeLit: Towards Hypothesis Generation with Agent-Supported Literature Research,Zefei Xie et al,2026,2603.22648,candidate,bridge,Agent Foundations and Infrastructure,arxiv:workflow,0,0.67,https://arxiv.org/abs/2603.22648,2603.22648,papers_extra/multi-agent-triaged/0602_2603.22648,papers_extra/multi-agent-triaged/0602_2603.22648/paper.pdf,papers_extra/multi-agent-triaged/0602_2603.22648/source,present,present
603,Efficient LLM Serving for Agentic Workflows: A Data Systems Perspective,Noppanat Wadlom et al,2026,2603.16104,candidate,bridge,Agent Foundations and Infrastructure,arxiv:workflow,0,0.67,https://arxiv.org/abs/2603.16104,2603.16104,papers_extra/multi-agent-triaged/0603_2603.16104,papers_extra/multi-agent-triaged/0603_2603.16104/paper.pdf,papers_extra/multi-agent-triaged/0603_2603.16104/source,present,present
604,IndexCache: Accelerating Sparse Attention via Cross-Layer Index Reuse,Yushi Bai et al,2026,2603.12201,candidate,bridge,Agent Foundations and Infrastructure,arxiv:workflow,0,0.67,https://arxiv.org/abs/2603.12201,2603.12201,papers_extra/multi-agent-triaged/0604_2603.12201,papers_extra/multi-agent-triaged/0604_2603.12201/paper.pdf,papers_extra/multi-agent-triaged/0604_2603.12201/source,present,present
605,LAAFD: LLM-based Agents for Accelerated FPGA Design,Maxim Moraru et al,2026,2602.06085,candidate,bridge,Agent Foundations and Infrastructure,arxiv:workflow,0,0.67,https://arxiv.org/abs/2602.06085,2602.06085,papers_extra/multi-agent-triaged/0605_2602.06085,papers_extra/multi-agent-triaged/0605_2602.06085/paper.pdf,papers_extra/multi-agent-triaged/0605_2602.06085/source,present,present
606,Learning to Deliberate: Meta-policy Collaboration for Agentic LLMs with Multi-agent Reinforcement Learning,Wei Yang et al,2025,2509.03817,candidate,trend,Benchmarks and Evaluation,arxiv:reasoning,0,0.92,https://arxiv.org/abs/2509.03817,2509.03817,papers_extra/multi-agent-triaged/0606_2509.03817,papers_extra/multi-agent-triaged/0606_2509.03817/paper.pdf,papers_extra/multi-agent-triaged/0606_2509.03817/source,present,present
607,Beyond Arrow's Impossibility: Fairness as an Emergent Property of Multi-Agent Collaboration,Sayan Kumar Chaki et al,2026,2604.13705,candidate,trend,Benchmarks and Evaluation,arxiv:collaboration,0,0.92,https://arxiv.org/abs/2604.13705,2604.13705,papers_extra/multi-agent-triaged/0607_2604.13705,papers_extra/multi-agent-triaged/0607_2604.13705/paper.pdf,papers_extra/multi-agent-triaged/0607_2604.13705/source,present,present
608,Tool-MAD: A Multi-Agent Debate Framework for Fact Verification with Diverse Tool Augmentation and Adaptive Retrieval,Seyeon Jeong et al,2026,2601.04742,candidate,trend,Benchmarks and Evaluation,arxiv:debate,0,0.92,https://arxiv.org/abs/2601.04742,2601.04742,papers_extra/multi-agent-triaged/0608_2601.04742,papers_extra/multi-agent-triaged/0608_2601.04742/paper.pdf,papers_extra/multi-agent-triaged/0608_2601.04742/source,present,present
609,The Social Laboratory: A Psychometric Framework for Multi-Agent LLM Evaluation,Zarreen Reza,2025,2510.01295,candidate,trend,Benchmarks and Evaluation,arxiv:debate,0,0.92,https://arxiv.org/abs/2510.01295,2510.01295,papers_extra/multi-agent-triaged/0609_2510.01295,papers_extra/multi-agent-triaged/0609_2510.01295/paper.pdf,papers_extra/multi-agent-triaged/0609_2510.01295/source,present,present
610,Agentic Large Language Models for Training-Free Neuro-Radiological Image Analysis,Ayhan Can Erdur et al,2026,2604.16729,candidate,trend,Benchmarks and Evaluation,arxiv:llm-multi-agent,0,0.92,https://arxiv.org/abs/2604.16729,2604.16729,papers_extra/multi-agent-triaged/0610_2604.16729,papers_extra/multi-agent-triaged/0610_2604.16729/paper.pdf,papers_extra/multi-agent-triaged/0610_2604.16729/source,present,present
611,Language Instructed Reinforcement Learning for Human-AI Coordination,"Hu, Hengyuan, Sadigh, Dorsa",2023,2304.07297,candidate,core,Benchmarks and Evaluation,arxiv:human-ai-coordination;openalex:human-ai-coordination,10,0.92,http://arxiv.org/abs/2304.07297,2304.07297,papers_extra/multi-agent-triaged/0611_2304.07297,papers_extra/multi-agent-triaged/0611_2304.07297/paper.pdf,papers_extra/multi-agent-triaged/0611_2304.07297/source,present,present
612,Refine and Align: Confidence Calibration through Multi-Agent Interaction in VQA,Ayush Pandey et al,2025,2511.11169,candidate,trend,Benchmarks and Evaluation,arxiv:function-calling,0,0.92,https://arxiv.org/abs/2511.11169,2511.11169,papers_extra/multi-agent-triaged/0612_2511.11169,papers_extra/multi-agent-triaged/0612_2511.11169/paper.pdf,papers_extra/multi-agent-triaged/0612_2511.11169/source,present,present
613,Bottom-Up Reputation Promotes Cooperation with Multi-Agent Reinforcement Learning,Tianyu Ren et al,2025,2502.01971,candidate,bridge,Benchmarks and Evaluation,arxiv:social-dilemmas,0,0.92,https://arxiv.org/abs/2502.01971,2502.01971,papers_extra/multi-agent-triaged/0613_2502.01971,papers_extra/multi-agent-triaged/0613_2502.01971/paper.pdf,papers_extra/multi-agent-triaged/0613_2502.01971/source,present,present
614,Open Source Planning & Control System with Language Agents for Autonomous Scientific Discovery,Licong Xu et al,2025,2507.07257,candidate,trend,Benchmarks and Evaluation,arxiv:language-agents;arxiv:scientific-agents,0,0.92,https://arxiv.org/abs/2507.07257,2507.07257,papers_extra/multi-agent-triaged/0614_2507.07257,papers_extra/multi-agent-triaged/0614_2507.07257/paper.pdf,papers_extra/multi-agent-triaged/0614_2507.07257/source,present,present
617,Beyond Medical Diagnostics: How Medical Multimodal Large Language Models Think in Space,Quoc-Huy Trinh et al,2026,2603.13800,candidate,trend,Benchmarks and Evaluation,arxiv:collaboration,0,0.92,https://arxiv.org/abs/2603.13800,2603.13800,papers_extra/multi-agent-triaged/0617_2603.13800,papers_extra/multi-agent-triaged/0617_2603.13800/paper.pdf,papers_extra/multi-agent-triaged/0617_2603.13800/source,present,present
618,ADAM: An AI Reasoning and Bioinformatics Model for Alzheimer's Disease Detection and Microbiome-Clinical Data Integration,Ziyuan Huang et al,2025,2501.08324,candidate,trend,Benchmarks and Evaluation,arxiv:reasoning,0,0.92,https://arxiv.org/abs/2501.08324,2501.08324,papers_extra/multi-agent-triaged/0618_2501.08324,papers_extra/multi-agent-triaged/0618_2501.08324/paper.pdf,papers_extra/multi-agent-triaged/0618_2501.08324/source,present,present
619,ChatThero: An LLM-Supported Chatbot for Behavior Change and Therapeutic Support in Addiction Recovery,Junda Wang et al,2025,2508.20996,candidate,trend,Benchmarks and Evaluation,arxiv:language-agents,0,0.92,https://arxiv.org/abs/2508.20996,2508.20996,papers_extra/multi-agent-triaged/0619_2508.20996,papers_extra/multi-agent-triaged/0619_2508.20996/paper.pdf,papers_extra/multi-agent-triaged/0619_2508.20996/source,present,present
620,SocraSynth: Multi-LLM Reasoning with Conditional Statistics,"Chang, Edward Y.",2024,2402.06634,candidate,core,Benchmarks and Evaluation,openalex:debate;openalex:reasoning,6,0.92,http://arxiv.org/abs/2402.06634,2402.06634,papers_extra/multi-agent-triaged/0620_2402.06634,papers_extra/multi-agent-triaged/0620_2402.06634/paper.pdf,papers_extra/multi-agent-triaged/0620_2402.06634/source,present,present
621,Improving Planning with Large Language Models: A Modular Agentic Architecture,"Webb, Taylor, Mondal, Shanka Subhra, Momennejad, Ida",2023,2310.00194,candidate,core,Benchmarks and Evaluation,openalex:debate;openalex:orchestration,3,0.92,http://arxiv.org/abs/2310.00194,2310.00194,papers_extra/multi-agent-triaged/0621_2310.00194,papers_extra/multi-agent-triaged/0621_2310.00194/paper.pdf,papers_extra/multi-agent-triaged/0621_2310.00194/source,present,present
622,AgenticSimLaw: A Juvenile Courtroom Multi-Agent Debate Simulation for Explainable High-Stakes Tabular Decision Making,Jon Chun et al,2026,2601.21936,candidate,trend,Benchmarks and Evaluation,arxiv:llm-mas,0,0.92,https://arxiv.org/abs/2601.21936,2601.21936,papers_extra/multi-agent-triaged/0622_2601.21936,papers_extra/multi-agent-triaged/0622_2601.21936/paper.pdf,papers_extra/multi-agent-triaged/0622_2601.21936/source,present,present
623,Multi-Agent Debate: A Unified Agentic Framework for Tabular Anomaly Detection,Pinqiao Wang et al,2026,2602.14251,candidate,trend,Benchmarks and Evaluation,arxiv:debate,0,0.92,https://arxiv.org/abs/2602.14251,2602.14251,papers_extra/multi-agent-triaged/0623_2602.14251,papers_extra/multi-agent-triaged/0623_2602.14251/paper.pdf,papers_extra/multi-agent-triaged/0623_2602.14251/source,present,present
624,ART: Adaptive Response Tuning Framework -- A Multi-Agent Tournament-Based Approach to LLM Response Optimization,Omer Jauhar Khan,2025,2512.00617,candidate,trend,Benchmarks and Evaluation,arxiv:reasoning,0,0.92,https://arxiv.org/abs/2512.00617,2512.00617,papers_extra/multi-agent-triaged/0624_2512.00617,papers_extra/multi-agent-triaged/0624_2512.00617/paper.pdf,papers_extra/multi-agent-triaged/0624_2512.00617/source,present,present
627,FutureWeaver: Planning Test-Time Compute for Multi-Agent Systems with Modularized Collaboration,Dongwon Jung et al,2025,2512.11213,candidate,trend,Benchmarks and Evaluation,arxiv:collaboration,0,0.92,https://arxiv.org/abs/2512.11213,2512.11213,papers_extra/multi-agent-triaged/0627_2512.11213,papers_extra/multi-agent-triaged/0627_2512.11213/paper.pdf,papers_extra/multi-agent-triaged/0627_2512.11213/source,present,present
629,Cutscene Agent: An LLM Agent Framework for Automated 3D Cutscene Generation,Lanshan He et al,2026,2604.25318,candidate,trend,Benchmarks and Evaluation,arxiv:function-calling;arxiv:llm-multi-agent,0,0.92,https://arxiv.org/abs/2604.25318,2604.25318,papers_extra/multi-agent-triaged/0629_2604.25318,papers_extra/multi-agent-triaged/0629_2604.25318/paper.pdf,papers_extra/multi-agent-triaged/0629_2604.25318/source,present,present
631,ChipCraftBrain: Validation-First RTL Generation via Multi-Agent Orchestration,Cagri Eryilmaz,2026,2604.19856,candidate,trend,Benchmarks and Evaluation,arxiv:llm-multi-agent,0,0.92,https://arxiv.org/abs/2604.19856,2604.19856,papers_extra/multi-agent-triaged/0631_2604.19856,papers_extra/multi-agent-triaged/0631_2604.19856/paper.pdf,papers_extra/multi-agent-triaged/0631_2604.19856/source,present,present
632,An Empirical Study of Multi-Agent Collaboration for Automated Research,Yang Shen et al,2026,2603.29632,candidate,trend,Benchmarks and Evaluation,arxiv:collaboration,0,0.92,https://arxiv.org/abs/2603.29632,2603.29632,papers_extra/multi-agent-triaged/0632_2603.29632,papers_extra/multi-agent-triaged/0632_2603.29632/paper.pdf,papers_extra/multi-agent-triaged/0632_2603.29632/source,present,present
633,Adaptive Collaboration with Humans: Metacognitive Policy Optimization for Multi-Agent LLMs with Continual Learning,Wei Yang et al,2026,2603.07972,candidate,trend,Benchmarks and Evaluation,arxiv:collaboration,0,0.92,https://arxiv.org/abs/2603.07972,2603.07972,papers_extra/multi-agent-triaged/0633_2603.07972,papers_extra/multi-agent-triaged/0633_2603.07972/paper.pdf,papers_extra/multi-agent-triaged/0633_2603.07972/source,present,present
634,AMA: Adaptive Memory via Multi-Agent Collaboration,Weiquan Huang et al,2026,2601.20352,candidate,trend,Benchmarks and Evaluation,arxiv:collaboration,0,0.92,https://arxiv.org/abs/2601.20352,2601.20352,papers_extra/multi-agent-triaged/0634_2601.20352,papers_extra/multi-agent-triaged/0634_2601.20352/paper.pdf,papers_extra/multi-agent-triaged/0634_2601.20352/source,present,present
635,Can Small Agents Collaborate to Beat a Single Large Language Model?,Agata Żywot et al,2026,2601.11327,candidate,trend,Benchmarks and Evaluation,arxiv:collaboration,0,0.92,https://arxiv.org/abs/2601.11327,2601.11327,papers_extra/multi-agent-triaged/0635_2601.11327,papers_extra/multi-agent-triaged/0635_2601.11327/paper.pdf,papers_extra/multi-agent-triaged/0635_2601.11327/source,present,present
636,"Towards Adaptive, Scalable, and Robust Coordination of LLM Agents: A Dynamic Ad-Hoc Networking Perspective",Rui Li et al,2026,2602.08009,candidate,trend,Benchmarks and Evaluation,arxiv:workflow,0,0.92,https://arxiv.org/abs/2602.08009,2602.08009,papers_extra/multi-agent-triaged/0636_2602.08009,papers_extra/multi-agent-triaged/0636_2602.08009/paper.pdf,papers_extra/multi-agent-triaged/0636_2602.08009/source,present,present
