rank,title,authors,year,id,status,role,sub_area,source,citation_count,confidence,url,arxiv_id,artifact_path,pdf_path,source_path,pdf_status,source_status
503,Enhancing AI Systems with Agentic Workflows Patterns in Large Language Model,"Aditi Singh, Abul Ehtesham, Saket Kumar et al",2024,https://doi.org/10.1109/aiiot61789.2024.10578990,candidate,core,"Debate, Reasoning, and Aggregation",openalex:collaboration;openalex:planning;openalex:workflow-generation,48,0.92,https://doi.org/10.1109/aiiot61789.2024.10578990,,,,,unresolved,unavailable
504,Toward Transparent and Incentive-Compatible Collaboration in Decentralized LLM Multi-Agent Systems: A Blockchain-Driven Approach,"Minfeng Qi, Tianqing Zhu, Lefeng Zhang et al",2026,https://doi.org/10.1109/tnse.2026.3659486,candidate,trend,"Debate, Reasoning, and Aggregation",openalex:llm-mas,1,0.92,https://doi.org/10.1109/tnse.2026.3659486,,,,,unresolved,unavailable
510,“Tipping the Balance”: Human Intervention in Large Language Model Multi‐Agent Debate,"Haley Triem, Ying Ding",2024,https://doi.org/10.1002/pra2.1034,candidate,core,"Debate, Reasoning, and Aggregation",openalex:debate,6,0.92,https://doi.org/10.1002/pra2.1034,,,,,unresolved,unavailable
515,Multi-Agent Debate System based on Large Language Model: Comparative Analysis of Interaction Architectures,"Bojeong Im, Hogeon Seo",2025,https://doi.org/10.30693/smj.2025.14.10.140,candidate,trend,"Debate, Reasoning, and Aggregation",openalex:debate,0,0.9,https://doi.org/10.30693/smj.2025.14.10.140,,,,,unresolved,unavailable
517,PRefLexOR: preference-based recursive language modeling for exploratory optimization of reasoning and agentic thinking,Markus J. Buehler,2025,https://doi.org/10.1038/s44387-025-00003-z,candidate,trend,"Debate, Reasoning, and Aggregation",openalex:reasoning;openalex:scientific-agents,20,0.92,https://doi.org/10.1038/s44387-025-00003-z,,,,,unresolved,unavailable
518,Agentic Workflows for Improving Large Language Model Reasoning in Robotic Object-Centered Planning,"Jesus Moncada-Ramirez, Jose-Luis Matez-Bandera, Javier Gonzalez-Jimenez et al",2025,https://doi.org/10.3390/robotics14030024,candidate,trend,"Debate, Reasoning, and Aggregation",openalex:reasoning,11,0.92,https://doi.org/10.3390/robotics14030024,,,,,unresolved,unavailable
526,A matching problem between two decoupled multi-agent systems with reference tracking capabilities,"Giuseppe Fedele, Luigi D’Alfonso, Boli Chen",2024,https://doi.org/10.1016/j.automatica.2024.112047,candidate,bridge,"Debate, Reasoning, and Aggregation",openalex:emergent-communication,7,0.92,https://doi.org/10.1016/j.automatica.2024.112047,,,,,unresolved,unavailable
529,Enhancing participatory planning with ChatGPT-assisted planning support systems: a hypothetical case study in Seoul,"Steven Jige Quan, Seojung Lee",2025,https://doi.org/10.1080/12265934.2025.2462823,candidate,trend,"Debate, Reasoning, and Aggregation",openalex:web-agents,12,0.92,https://doi.org/10.1080/12265934.2025.2462823,,,,,unresolved,unavailable
530,Co-LLaVA: Efficient Remote Sensing Visual Question Answering via Model Collaboration,"Fan Liu, Wenwen Dai, Chuanyi Zhang et al",2025,https://doi.org/10.3390/rs17030466,candidate,trend,"Debate, Reasoning, and Aggregation",openalex:debate,4,0.92,https://doi.org/10.3390/rs17030466,,,,,unresolved,unavailable
532,Graph Counselor: Adaptive Graph Exploration via Multi-Agent Synergy to Enhance LLM Reasoning,"Junqi Gao, Xiang Zou, Ying Ai et al",2025,https://doi.org/10.18653/v1/2025.acl-long.1202,candidate,trend,"Debate, Reasoning, and Aggregation",openalex:reasoning,1,0.92,https://doi.org/10.18653/v1/2025.acl-long.1202,,,,,unresolved,unavailable
