rank,title,authors,year,id,status,role,sub_area,source,citation_count,confidence,url,arxiv_id,artifact_path,pdf_path,source_path,pdf_status,source_status
447,LLM-based multi-agent task planning for human-robot collaborative assembly balancing operator experience and efficiency,"Binbin Wang, Lianyu Zheng, Yiwei Wang et al",2025,https://doi.org/10.1016/j.jmsy.2025.08.003,candidate,trend,LLM Multi-Agent Frameworks and Coordination,openalex:planning;openalex:robot-collaboration,11,0.92,https://doi.org/10.1016/j.jmsy.2025.08.003,,,,,unresolved,unavailable
448,Collaborative Problem-Solving with LLM: A Multi-agent System Approach to Solve Complex Tasks Using Autogen,"Ricardo Barbosa, Ricardo Santos, Paulo Novais",2025,https://doi.org/10.1007/978-3-031-73058-0_17,candidate,trend,LLM Multi-Agent Frameworks and Coordination,openalex:collaboration;openalex:llm-mas,8,0.92,https://doi.org/10.1007/978-3-031-73058-0_17,,,,,unresolved,unavailable
449,AutoTQA: Towards Autonomous Tabular Question Answering through Multi-Agent Large Language Models,"Jun-Peng Zhu, Peng Cai, Kai Xu et al",2024,https://doi.org/10.14778/3685800.3685816,candidate,core,LLM Multi-Agent Frameworks and Coordination,openalex:planning,21,0.92,https://doi.org/10.14778/3685800.3685816,,,,,unresolved,unavailable
450,A blockchain-based LLM-driven energy-efficient scheduling system towards distributed multi-agent manufacturing scenario of new energy vehicles within the circular economy,"Changchun Liu, Qingwei Nie",2025,https://doi.org/10.1016/j.cie.2025.110889,candidate,trend,LLM Multi-Agent Frameworks and Coordination,openalex:llm-mas,12,0.92,https://doi.org/10.1016/j.cie.2025.110889,,,,,unresolved,unavailable
451,Balancing performance and cost of LLMs in a multi-agent framework for BIM data retrieval,"Deli Liu, Xiaoping Zhou, Yu Li",2025,https://doi.org/10.1080/17452007.2025.2456768,candidate,trend,LLM Multi-Agent Frameworks and Coordination,openalex:frameworks,9,0.92,https://doi.org/10.1080/17452007.2025.2456768,,,,,unresolved,unavailable
452,Beyond Text: Implementing Multimodal Large Language Model-Powered Multi-Agent Systems Using a No-Code Platform,Cheonsu Jeong,2025,https://doi.org/10.13088/jiis.2025.31.1.191,candidate,trend,LLM Multi-Agent Frameworks and Coordination,openalex:coding-agents,8,0.92,https://doi.org/10.13088/jiis.2025.31.1.191,,,,,unresolved,unavailable
453,Beyond Chatbots: Enhancing Luxembourgish Language Learning Through Multi-agent Systems and Large Language Model,"Sana Nouzri, Meryem EL Fatimi, Titouan Guerin et al",2024,https://doi.org/10.1007/978-3-031-77367-9_29,candidate,core,LLM Multi-Agent Frameworks and Coordination,openalex:collaboration,8,0.92,https://doi.org/10.1007/978-3-031-77367-9_29,,,,,unresolved,unavailable
454,EduMAS: A Novel LLM-Powered Multi-Agent Framework for Educational Support,"Qiaomu Li, Ying Xie, Sumit Chakravarty et al",2024,https://doi.org/10.1109/bigdata62323.2024.10826103,candidate,core,LLM Multi-Agent Frameworks and Coordination,openalex:frameworks,7,0.92,https://doi.org/10.1109/bigdata62323.2024.10826103,,,,,unresolved,unavailable
455,GoNoGo: An Efficient LLM-Based Multi-agent System for Streamlining Automotive Software Release Decision-Making,"Arsham Gholamzadeh Khoee, Yinan Yu, Robert Feldt et al",2025,https://doi.org/10.1007/978-3-031-80889-0_3,candidate,trend,LLM Multi-Agent Frameworks and Coordination,openalex:llm-mas,6,0.92,https://doi.org/10.1007/978-3-031-80889-0_3,,,,,unresolved,unavailable
456,Autonomous network monitoring using LLMs and multi-agent systems,Oluwatosin Oladayo Aramide,2024,https://doi.org/10.30574/wjaets.2024.13.2.0639,candidate,core,LLM Multi-Agent Frameworks and Coordination,openalex:llm-mas,6,0.92,https://doi.org/10.30574/wjaets.2024.13.2.0639,,,,,unresolved,unavailable
