rank,title,authors,year,id,status,role,sub_area,source,citation_count,confidence,url,arxiv_id,artifact_path,pdf_path,source_path,pdf_status,source_status
176,ToolLLM: Facilitating Large Language Models to Master 16000+ Real-world APIs,Qin et al,2023,2307.16789,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,2307.16789,papers_extra/multi-agent-triaged/0176_2307.16789,papers_extra/multi-agent-triaged/0176_2307.16789/paper.pdf,papers_extra/multi-agent-triaged/0176_2307.16789/source,present,present
177,AgentGym: Evolving Large Language Model-based Agents across Diverse Environments,Xi et al,2024,2406.04151,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,2406.04151,papers_extra/multi-agent-triaged/0177_2406.04151,papers_extra/multi-agent-triaged/0177_2406.04151/paper.pdf,papers_extra/multi-agent-triaged/0177_2406.04151/source,present,present
178,An LLM Agent for Automatic Geospatial Data Analysis,Chen et al,2024,2410.18792,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,2410.18792,papers_extra/multi-agent-triaged/0178_2410.18792,papers_extra/multi-agent-triaged/0178_2410.18792/paper.pdf,papers_extra/multi-agent-triaged/0178_2410.18792/source,present,present
179,MLE-bench: Evaluating Machine Learning Agents on Machine Learning Engineering,Chan et al,2024,2410.07095,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,2410.07095,papers_extra/multi-agent-triaged/0179_2410.07095,papers_extra/multi-agent-triaged/0179_2410.07095/paper.pdf,papers_extra/multi-agent-triaged/0179_2410.07095/source,present,present
180,Windows Agent Arena: Evaluating Multi-Modal OS Agents at Scale,Bonatti et al,2024,2409.08264,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,2409.08264,papers_extra/multi-agent-triaged/0180_2409.08264,papers_extra/multi-agent-triaged/0180_2409.08264/paper.pdf,papers_extra/multi-agent-triaged/0180_2409.08264/source,present,present
181,Pommerman: A Multi-Agent Playground,Resnick et al,2018,1809.07124,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,1809.07124,papers_extra/multi-agent-triaged/0181_1809.07124,papers_extra/multi-agent-triaged/0181_1809.07124/paper.pdf,papers_extra/multi-agent-triaged/0181_1809.07124/source,present,present
182,SMARTS: Scalable Multi-Agent Reinforcement Learning Training School for Autonomous Driving,Zhou et al,2020,2010.09776,watchlist,bridge,Benchmarks and Evaluation,curated-400;openalex:coding-agents;openalex:marl,104,1.0,http://arxiv.org/abs/2010.09776,2010.09776,papers_extra/multi-agent-triaged/0182_2010.09776,papers_extra/multi-agent-triaged/0182_2010.09776/paper.pdf,papers_extra/multi-agent-triaged/0182_2010.09776/source,present,present
183,PettingZoo: Gym for Multi-Agent Reinforcement Learning,Terry et al,2021,2009.14471,candidate,bridge,Benchmarks and Evaluation,curated-400;openalex:marl,146,1.0,http://arxiv.org/abs/2009.14471,2009.14471,papers_extra/multi-agent-triaged/0183_2009.14471,papers_extra/multi-agent-triaged/0183_2009.14471/paper.pdf,papers_extra/multi-agent-triaged/0183_2009.14471/source,present,present
184,Harnessing Language for Coordination: A Framework and Benchmark for LLM-Driven Multi-Agent Control,Anne et al,2024,2412.11761,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,2412.11761,papers_extra/multi-agent-triaged/0184_2412.11761,papers_extra/multi-agent-triaged/0184_2412.11761/paper.pdf,papers_extra/multi-agent-triaged/0184_2412.11761/source,present,present
185,On the Importance of Task Complexity in Evaluating LLM-Based Multi-Agent Systems,Tang et al,2025,2510.04311,candidate,bridge,Benchmarks and Evaluation,arxiv:debate;curated-400,0,1.0,https://arxiv.org/abs/2510.04311,2510.04311,papers_extra/multi-agent-triaged/0185_2510.04311,papers_extra/multi-agent-triaged/0185_2510.04311/paper.pdf,papers_extra/multi-agent-triaged/0185_2510.04311/source,present,present
186,CrossCodeEval: A Diverse and Multilingual Benchmark for Cross-File Code Completion,Ding et al,2023,2310.11248,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,2310.11248,papers_extra/multi-agent-triaged/0186_2310.11248,papers_extra/multi-agent-triaged/0186_2310.11248/paper.pdf,papers_extra/multi-agent-triaged/0186_2310.11248/source,present,present
187,Welfare Diplomacy: Benchmarking Language Model Cooperation,Mukobi et al,2023,2310.08901,candidate,bridge,Benchmarks and Evaluation,curated-400,0,1.0,,2310.08901,papers_extra/multi-agent-triaged/0187_2310.08901,papers_extra/multi-agent-triaged/0187_2310.08901/paper.pdf,papers_extra/multi-agent-triaged/0187_2310.08901/source,present,present
188,On the Pitfalls of Measuring Emergent Communication,Lowe et al,2019,1903.05168,candidate,bridge,Benchmarks and Evaluation,arxiv:emergent-communication;curated-400;openalex:emergent-communication,5,1.0,https://arxiv.org/abs/1903.05168,1903.05168,papers_extra/multi-agent-triaged/0188_1903.05168,papers_extra/multi-agent-triaged/0188_1903.05168/paper.pdf,papers_extra/multi-agent-triaged/0188_1903.05168/source,present,present
189,Mas-orchestra: Understanding and improving multi-agent reasoning through holistic orchestration and controlled benchmarks,Ke et al,2026,2601.14652,candidate,bridge,Benchmarks and Evaluation,arxiv:function-calling;curated-400,0,1.0,https://arxiv.org/abs/2601.14652,2601.14652,papers_extra/multi-agent-triaged/0189_2601.14652,papers_extra/multi-agent-triaged/0189_2601.14652/paper.pdf,papers_extra/multi-agent-triaged/0189_2601.14652/source,present,present
216,Self-organized Agents: A LLM Multi-Agent Framework toward Ultra Large-Scale Code Generation and Optimization,Ishibashi & Nishimura,2024,2404.02183,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400;openalex:coding-agents;openalex:frameworks,4,1.0,http://arxiv.org/abs/2404.02183,2404.02183,papers_extra/multi-agent-triaged/0216_2404.02183,papers_extra/multi-agent-triaged/0216_2404.02183/paper.pdf,papers_extra/multi-agent-triaged/0216_2404.02183/source,present,present
217,Mobile-Agent-v2: Mobile Device Operation Assistant with Effective Navigation via Multi-Agent Collaboration,Wang et al,2024,2406.01014,candidate,bridge,"Software, Web, and Computer-Use Agents",arxiv:mobile-agents;curated-400,0,1.0,https://arxiv.org/abs/2406.01014,2406.01014,papers_extra/multi-agent-triaged/0217_2406.01014,papers_extra/multi-agent-triaged/0217_2406.01014/paper.pdf,papers_extra/multi-agent-triaged/0217_2406.01014/source,present,present
218,Self-Evolving Multi-Agent Networks for Software Development,Hu et al,2025,OpenReview:4R71pdPBZp,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,,papers_extra/multi-agent-triaged/0218_OpenReview_4R71pdPBZp,papers_extra/multi-agent-triaged/0218_OpenReview_4R71pdPBZp/paper.pdf,,present,unavailable
220,MapCoder: Multi-Agent Code Generation for Competitive Problem Solving,Islam et al,2024,2405.11403,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400;openalex:coding-agents;openalex:planning,29,1.0,https://doi.org/10.18653/v1/2024.acl-long.269,2405.11403,papers_extra/multi-agent-triaged/0220_2405.11403,papers_extra/multi-agent-triaged/0220_2405.11403/paper.pdf,papers_extra/multi-agent-triaged/0220_2405.11403/source,present,present
221,ToolQA: A Dataset for LLM Question Answering with External Tools,Zhuang et al,2023,2306.13304,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2306.13304,papers_extra/multi-agent-triaged/0221_2306.13304,papers_extra/multi-agent-triaged/0221_2306.13304/paper.pdf,papers_extra/multi-agent-triaged/0221_2306.13304/source,present,present
222,Mobile-Bench: An Evaluation Benchmark for LLM-based Mobile Agents,Deng et al,2024,2407.00993,candidate,bridge,"Software, Web, and Computer-Use Agents",arxiv:mobile-agents;curated-400,0,1.0,https://arxiv.org/abs/2407.00993,2407.00993,papers_extra/multi-agent-triaged/0222_2407.00993,papers_extra/multi-agent-triaged/0222_2407.00993/paper.pdf,papers_extra/multi-agent-triaged/0222_2407.00993/source,present,present
223,SWE-Fixer: Training Open-Source LLMs for Effective and Efficient GitHub Issue Resolution,Wei et al,2025,2501.05040,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2501.05040,papers_extra/multi-agent-triaged/0223_2501.05040,papers_extra/multi-agent-triaged/0223_2501.05040/paper.pdf,papers_extra/multi-agent-triaged/0223_2501.05040/source,present,present
224,AppWorld: A Controllable World of Apps and People for Benchmarking Interactive Coding Agents,Trivedi et al,2024,2407.18901,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2407.18901,papers_extra/multi-agent-triaged/0224_2407.18901,papers_extra/multi-agent-triaged/0224_2407.18901/paper.pdf,papers_extra/multi-agent-triaged/0224_2407.18901/source,present,present
225,AssistantBench: Can Web Agents Solve Realistic and Time-Consuming Tasks?,Yoran et al,2024,2407.15711,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2407.15711,papers_extra/multi-agent-triaged/0225_2407.15711,papers_extra/multi-agent-triaged/0225_2407.15711/paper.pdf,papers_extra/multi-agent-triaged/0225_2407.15711/source,present,present
226,A3: Android Agent Arena for Mobile GUI Agents,Zhang et al,2025,2501.01149,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2501.01149,papers_extra/multi-agent-triaged/0226_2501.01149,papers_extra/multi-agent-triaged/0226_2501.01149/paper.pdf,papers_extra/multi-agent-triaged/0226_2501.01149/source,present,present
227,SWE-PolyBench: A Multi-Language Benchmark for Repository Level Evaluation of Coding Agents,Rashid et al,2025,2504.08703,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2504.08703,papers_extra/multi-agent-triaged/0227_2504.08703,papers_extra/multi-agent-triaged/0227_2504.08703/paper.pdf,papers_extra/multi-agent-triaged/0227_2504.08703/source,present,present
228,"Terminal-Bench: Benchmarking Agents on Hard, Realistic Tasks in Command Line Interfaces",Phan et al,2026,2601.11868,watchlist,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2601.11868,papers_extra/multi-agent-triaged/0228_2601.11868,papers_extra/multi-agent-triaged/0228_2601.11868/paper.pdf,papers_extra/multi-agent-triaged/0228_2601.11868/source,present,present
229,AutoDroid: LLM-powered Task Automation in Android,Wen et al,2023,2308.15272,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2308.15272,papers_extra/multi-agent-triaged/0229_2308.15272,papers_extra/multi-agent-triaged/0229_2308.15272/paper.pdf,papers_extra/multi-agent-triaged/0229_2308.15272/source,present,present
230,Ferret-UI: Grounded Mobile UI Understanding with Multimodal LLMs,You et al,2024,2404.05719,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2404.05719,papers_extra/multi-agent-triaged/0230_2404.05719,papers_extra/multi-agent-triaged/0230_2404.05719/paper.pdf,papers_extra/multi-agent-triaged/0230_2404.05719/source,present,present
231,MMInA: Benchmarking Multihop Multimodal Internet Agents,Zhang et al,2024,2404.09992,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2404.09992,papers_extra/multi-agent-triaged/0231_2404.09992,papers_extra/multi-agent-triaged/0231_2404.09992/paper.pdf,papers_extra/multi-agent-triaged/0231_2404.09992/source,present,present
232,OmniACT: A Dataset and Benchmark for Enabling Multimodal Generalist Autonomous Agents for Desktop and Web,Kapoor et al,2024,2402.17553,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2402.17553,papers_extra/multi-agent-triaged/0232_2402.17553,papers_extra/multi-agent-triaged/0232_2402.17553/paper.pdf,papers_extra/multi-agent-triaged/0232_2402.17553/source,present,present
233,SWE-bench Multimodal: Do AI Systems Generalize to Visual Software Domains?,Yang et al,2024,2410.03859,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2410.03859,papers_extra/multi-agent-triaged/0233_2410.03859,papers_extra/multi-agent-triaged/0233_2410.03859/paper.pdf,papers_extra/multi-agent-triaged/0233_2410.03859/source,present,present
234,WebCanvas: Benchmarking Web Agents in Online Environments,Pan et al,2024,2406.12373,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2406.12373,papers_extra/multi-agent-triaged/0234_2406.12373,papers_extra/multi-agent-triaged/0234_2406.12373/paper.pdf,papers_extra/multi-agent-triaged/0234_2406.12373/source,present,present
235,Mobile-Bench-v2: A More Realistic and Comprehensive Benchmark for VLM-based Mobile Agents,Deng et al,2025,2505.11891,watchlist,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2505.11891,papers_extra/multi-agent-triaged/0235_2505.11891,papers_extra/multi-agent-triaged/0235_2505.11891/paper.pdf,papers_extra/multi-agent-triaged/0235_2505.11891/source,present,present
236,Evaluating Large Language Models Trained on Code,Chen et al,2021,2107.03374,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400;openalex:agent-safety;openalex:debate;openalex:mobile-agents;openalex:robot-collaboration,1415,1.0,http://arxiv.org/abs/2107.03374,2107.03374,papers_extra/multi-agent-triaged/0236_2107.03374,papers_extra/multi-agent-triaged/0236_2107.03374/paper.pdf,papers_extra/multi-agent-triaged/0236_2107.03374/source,present,present
237,WebShop: Towards Scalable Real-World Web Interaction with Grounded Language Agents,Yao et al,2022,2207.01206,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2207.01206,papers_extra/multi-agent-triaged/0237_2207.01206,papers_extra/multi-agent-triaged/0237_2207.01206/paper.pdf,papers_extra/multi-agent-triaged/0237_2207.01206/source,present,present
239,RepoBench: Benchmarking Repository-Level Code Auto-Completion Systems,Liu et al,2023,2306.03091,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2306.03091,papers_extra/multi-agent-triaged/0239_2306.03091,papers_extra/multi-agent-triaged/0239_2306.03091/paper.pdf,papers_extra/multi-agent-triaged/0239_2306.03091/source,present,present
240,BigCodeBench: Benchmarking Code Generation with Diverse Function Calls and Complex Instructions,Zhuo et al,2024,2406.15877,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2406.15877,papers_extra/multi-agent-triaged/0240_2406.15877,papers_extra/multi-agent-triaged/0240_2406.15877/paper.pdf,papers_extra/multi-agent-triaged/0240_2406.15877/source,present,present
241,GUI Odyssey: A Comprehensive Dataset for Cross-App GUI Navigation on Mobile Devices,Lu et al,2024,2406.08451,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2406.08451,papers_extra/multi-agent-triaged/0241_2406.08451,papers_extra/multi-agent-triaged/0241_2406.08451/paper.pdf,papers_extra/multi-agent-triaged/0241_2406.08451/source,present,present
242,HammerBench: Fine-Grained Function-Calling Evaluation in Real Mobile Device Scenarios,Lin et al,2024,2412.16516,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2412.16516,papers_extra/multi-agent-triaged/0242_2412.16516,papers_extra/multi-agent-triaged/0242_2412.16516/paper.pdf,papers_extra/multi-agent-triaged/0242_2412.16516/source,present,present
243,OS-Copilot: Towards Generalist Computer Agents with Self-Improvement,Wu et al,2024,2402.07456,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400,0,1.0,,2402.07456,papers_extra/multi-agent-triaged/0243_2402.07456,papers_extra/multi-agent-triaged/0243_2402.07456/paper.pdf,papers_extra/multi-agent-triaged/0243_2402.07456/source,present,present
244,SWE-bench-java: A GitHub Issue Resolving Benchmark for Java,Zan et al,2024,2408.14354,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400;openalex:swe-benchmarks,2,1.0,http://arxiv.org/abs/2408.14354,2408.14354,papers_extra/multi-agent-triaged/0244_2408.14354,papers_extra/multi-agent-triaged/0244_2408.14354/paper.pdf,papers_extra/multi-agent-triaged/0244_2408.14354/source,present,present
245,WorkArena++: Towards Compositional Planning and Reasoning-based Common Knowledge Work Tasks,Boisvert et al,2024,2407.05291,candidate,bridge,"Software, Web, and Computer-Use Agents",curated-400;openalex:workplace-agents,1,1.0,http://arxiv.org/abs/2407.05291,2407.05291,papers_extra/multi-agent-triaged/0245_2407.05291,papers_extra/multi-agent-triaged/0245_2407.05291/paper.pdf,papers_extra/multi-agent-triaged/0245_2407.05291/source,present,present
257,TradingAgents: Multi-Agents LLM Financial Trading Framework,Xiao et al,2025,OpenReview:4QPrXwMQt1,candidate,trend,Scientific and Domain Agents,curated-400;openalex:debate;openalex:finance-agents;openalex:frameworks,3,1.0,http://arxiv.org/abs/2412.20138,2412.20138,papers_extra/multi-agent-triaged/0257_2412.20138,papers_extra/multi-agent-triaged/0257_2412.20138/paper.pdf,papers_extra/multi-agent-triaged/0257_2412.20138/source,present,present
258,A Multi-agent Large Language Model Framework to Automatically Assess Performance of a Clinical AI Triage Tool,Flanders et al,2025,2510.26498,candidate,trend,Scientific and Domain Agents,curated-400,0,1.0,,2510.26498,papers_extra/multi-agent-triaged/0258_2510.26498,papers_extra/multi-agent-triaged/0258_2510.26498/paper.pdf,papers_extra/multi-agent-triaged/0258_2510.26498/source,present,present
260,MACD: Multi-Agent Clinical Diagnosis with Self-Learned Knowledge for LLM,Li et al,2025,2509.20067,candidate,trend,Scientific and Domain Agents,curated-400,0,1.0,,2509.20067,papers_extra/multi-agent-triaged/0260_2509.20067,papers_extra/multi-agent-triaged/0260_2509.20067/paper.pdf,papers_extra/multi-agent-triaged/0260_2509.20067/source,present,present
262,MedCoAct: Confidence-Aware Multi-Agent Collaboration for Complete Clinical Decision,Zheng et al,2025,2510.10461,candidate,trend,Scientific and Domain Agents,curated-400,0,1.0,,2510.10461,papers_extra/multi-agent-triaged/0262_2510.10461,papers_extra/multi-agent-triaged/0262_2510.10461/paper.pdf,papers_extra/multi-agent-triaged/0262_2510.10461/source,present,present
263,PiFlow: Principle-aware Scientific Discovery with Multi-Agent Collaboration,Pu et al,2025,2505.15047,candidate,trend,Scientific and Domain Agents,curated-400,0,1.0,,2505.15047,papers_extra/multi-agent-triaged/0263_2505.15047,papers_extra/multi-agent-triaged/0263_2505.15047/paper.pdf,papers_extra/multi-agent-triaged/0263_2505.15047/source,present,present
264,ClinicalAgent: Clinical Trial Multi-Agent System with Large Language Model-based Reasoning,Yue et al,2024,2404.14777,candidate,trend,Scientific and Domain Agents,curated-400;openalex:medical-agents;openalex:reasoning,20,1.0,https://doi.org/10.1145/3698587.3701359,2404.14777,papers_extra/multi-agent-triaged/0264_2404.14777,papers_extra/multi-agent-triaged/0264_2404.14777/paper.pdf,papers_extra/multi-agent-triaged/0264_2404.14777/source,present,present
268,MLAgentBench: Evaluating Language Agents on Machine Learning Experimentation,Huang et al,2023,2310.03302,candidate,trend,Scientific and Domain Agents,curated-400,0,1.0,,2310.03302,papers_extra/multi-agent-triaged/0268_2310.03302,papers_extra/multi-agent-triaged/0268_2310.03302/paper.pdf,papers_extra/multi-agent-triaged/0268_2310.03302/source,present,present
269,SciAgents: Automating Scientific Discovery through Multi-Agent Intelligent Graph Reasoning,Ghafarollahi & Buehler,2024,2409.05556,candidate,trend,Scientific and Domain Agents,curated-400;openalex:scientific-agents,6,1.0,http://arxiv.org/abs/2409.05556,2409.05556,papers_extra/multi-agent-triaged/0269_2409.05556,papers_extra/multi-agent-triaged/0269_2409.05556/paper.pdf,papers_extra/multi-agent-triaged/0269_2409.05556/source,present,present
270,A Knowledge-driven Adaptive Collaboration of LLMs for Enhancing Medical Decision-making,Wu et al,2025,2509.14998,candidate,trend,Scientific and Domain Agents,curated-400,0,1.0,,2509.14998,papers_extra/multi-agent-triaged/0270_2509.14998,papers_extra/multi-agent-triaged/0270_2509.14998/paper.pdf,papers_extra/multi-agent-triaged/0270_2509.14998/source,present,present
271,ScienceAgentBench: Toward Rigorous Assessment of Language Agents for Data-Driven Scientific Discovery,Chen et al,2024,2410.05080,candidate,trend,Scientific and Domain Agents,arxiv:scientific-agents;curated-400;openalex:scientific-agents,6,1.0,https://arxiv.org/abs/2410.05080,2410.05080,papers_extra/multi-agent-triaged/0271_2410.05080,papers_extra/multi-agent-triaged/0271_2410.05080/paper.pdf,papers_extra/multi-agent-triaged/0271_2410.05080/source,present,present
272,MDAgents: An Adaptive Collaboration of LLMs for Medical Decision-Making,Kim et al,2024,2404.15155,candidate,trend,Scientific and Domain Agents,curated-400;openalex:collaboration;openalex:medical-agents;openalex:tool-use,8,1.0,http://arxiv.org/abs/2404.15155,2404.15155,papers_extra/multi-agent-triaged/0272_2404.15155,papers_extra/multi-agent-triaged/0272_2404.15155/paper.pdf,papers_extra/multi-agent-triaged/0272_2404.15155/source,present,present
273,Data Interpreter: An LLM Agent For Data Science,Hong et al,2024,2402.18679,candidate,trend,Scientific and Domain Agents,curated-400;openalex:workflow-generation,11,1.0,http://arxiv.org/abs/2402.18679,2402.18679,papers_extra/multi-agent-triaged/0273_2402.18679,papers_extra/multi-agent-triaged/0273_2402.18679/paper.pdf,papers_extra/multi-agent-triaged/0273_2402.18679/source,present,present
274,ResearchAgent: Iterative Research Idea Generation over Scientific Literature with Large Language Models,Baek et al,2024,2404.07738,candidate,trend,Scientific and Domain Agents,curated-400,0,1.0,,2404.07738,papers_extra/multi-agent-triaged/0274_2404.07738,papers_extra/multi-agent-triaged/0274_2404.07738/paper.pdf,papers_extra/multi-agent-triaged/0274_2404.07738/source,present,present
276,MM-Agent: LLM as Agents for Real-world Mathematical Modeling Problem,Liu et al,2025,2505.14148,candidate,trend,Scientific and Domain Agents,curated-400,0,1.0,,2505.14148,papers_extra/multi-agent-triaged/0276_2505.14148,papers_extra/multi-agent-triaged/0276_2505.14148/paper.pdf,papers_extra/multi-agent-triaged/0276_2505.14148/source,present,present
277,MedAgents: Large Language Models as Collaborators for Zero-shot Medical Reasoning,Tang et al,2023,2311.10537,candidate,trend,Scientific and Domain Agents,curated-400;openalex:collaboration;openalex:frameworks;openalex:medical-agents;openalex:planning;openalex:reasoning,83,1.0,https://doi.org/10.18653/v1/2024.findings-acl.33,2311.10537,papers_extra/multi-agent-triaged/0277_2311.10537,papers_extra/multi-agent-triaged/0277_2311.10537/paper.pdf,papers_extra/multi-agent-triaged/0277_2311.10537/source,present,present
279,A Sober Look at LLMs for Material Discovery: Are They Actually Good for Bayesian Optimization Over Molecules?,Kristiadi et al,2024,2402.05015,candidate,trend,Scientific and Domain Agents,curated-400,0,1.0,,2402.05015,papers_extra/multi-agent-triaged/0279_2402.05015,papers_extra/multi-agent-triaged/0279_2402.05015/paper.pdf,papers_extra/multi-agent-triaged/0279_2402.05015/source,present,present
286,A Multi-Agent LLM Defense Pipeline Against Prompt Injection Attacks,Hossain et al,2025,2509.14285,watchlist,bridge,"Safety, Security, and Reliability",curated-400,0,1.0,,2509.14285,papers_extra/multi-agent-triaged/0286_2509.14285,papers_extra/multi-agent-triaged/0286_2509.14285/paper.pdf,papers_extra/multi-agent-triaged/0286_2509.14285/source,present,present
287,AgentAuditor: Human-Level Safety and Security Evaluation for LLM Agents,Luo et al,2025,2506.00641,candidate,bridge,"Safety, Security, and Reliability",curated-400,0,1.0,,2506.00641,papers_extra/multi-agent-triaged/0287_2506.00641,papers_extra/multi-agent-triaged/0287_2506.00641/paper.pdf,papers_extra/multi-agent-triaged/0287_2506.00641/source,present,present
288,Benchmarking and Defending Against Indirect Prompt Injection Attacks on Large Language Models,Yi et al,2023,2312.14197,candidate,bridge,"Safety, Security, and Reliability",curated-400,0,1.0,,2312.14197,papers_extra/multi-agent-triaged/0288_2312.14197,papers_extra/multi-agent-triaged/0288_2312.14197/paper.pdf,papers_extra/multi-agent-triaged/0288_2312.14197/source,present,present
289,Agent-SafetyBench: Evaluating the Safety of LLM Agents,Zhang et al,2024,2412.14470,candidate,bridge,"Safety, Security, and Reliability",arxiv:agent-safety;curated-400,0,1.0,https://arxiv.org/abs/2412.14470,2412.14470,papers_extra/multi-agent-triaged/0289_2412.14470,papers_extra/multi-agent-triaged/0289_2412.14470/paper.pdf,papers_extra/multi-agent-triaged/0289_2412.14470/source,present,present
