rank,title,authors,year,id,status,role,sub_area,source,citation_count,confidence,url,arxiv_id,artifact_path,pdf_path,source_path,pdf_status,source_status
885,Deep Multi-Agent Reinforcement Learning for Highway On-Ramp Merging in Mixed Traffic,"Dong Chen, Mohammad R. Hajidavalloo, Zhaojian Li et al",2023,https://doi.org/10.1109/tits.2023.3285442,candidate,bridge,"Safety, Security, and Reliability",openalex:marl,193,0.92,https://doi.org/10.1109/tits.2023.3285442,,,,,unresolved,unavailable
888,Formal contracts mitigate social dilemmas in multi-agent reinforcement learning,"Andreas Haupt, Phillip Christoffersen, Mehul Damani et al",2024,https://doi.org/10.1007/s10458-024-09682-5,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",openalex:social-dilemmas,2,0.92,https://doi.org/10.1007/s10458-024-09682-5,,,,,unresolved,unavailable
896,Obedience-based Multi-Agent Cooperation for Sequential Social Dilemmas,Gaurav Gupta,2020,https://openalex.org/W3035511399,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",openalex:social-dilemmas,3,0.92,http://hdl.handle.net/10012/15853,,,,,unresolved,unavailable
913,Evolving Intrinsic Motivations for Altruistic Behavior,"Jane X. Wang, Edward Hughes, Chrisantha Fernando et al",2019,https://doi.org/10.65109/vtgr9509,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",openalex:social-dilemmas,10,0.92,https://doi.org/10.65109/vtgr9509,,,,,unresolved,unavailable
914,Admission-Based Reinforcement-Learning Algorithm in Sequential Social Dilemmas,"Ting Guo, Yuyu Yuan, Pengqian Zhao",2023,https://doi.org/10.3390/app13031807,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",openalex:social-dilemmas,9,0.92,https://doi.org/10.3390/app13031807,,,,,unresolved,unavailable
915,Multi-Agent Reinforcement Learning-Based Decentralized Spectrum Access in Vehicular Networks With Emergent Communication,"Ping Xiang, Hangguan Shan, Zhou Su et al",2022,https://doi.org/10.1109/lcomm.2022.3214792,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",openalex:emergent-communication,9,0.92,https://doi.org/10.1109/lcomm.2022.3214792,,,,,unresolved,unavailable
916,A Structural Solution to Sequential Moral Dilemmas,"Manel Rodríguez-Soto, Maite López-Sánchez, Juan A. Rodríguez-Aguilar",2020,https://doi.org/10.5555/3398761.3398895,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",openalex:social-dilemmas,9,0.92,http://hdl.handle.net/10261/235560,,,,,unresolved,unavailable
917,Multi-agent Reinforcement Learning with Emergent Communication using Discrete and Indifferentiable Message,"Hiroto Ebara, Tomoaki Nakamura, Akira Taniguchi et al",2023,2023.00073,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",openalex:emergent-communication,6,0.92,https://doi.org/10.1109/iiai-aai-winter61682.2023.00073,,,,,unresolved,unavailable
918,Emergent Communication in Multi-Agent Reinforcement Learning for Flying Base Stations,"Salmane Naoumi, Reda Alami, Hakim Hacid et al",2023,https://doi.org/10.1109/meditcom58224.2023.10266608,candidate,anchor,"MARL, Emergent Communication, and Social Behavior",openalex:emergent-communication,4,0.92,https://doi.org/10.1109/meditcom58224.2023.10266608,,,,,unresolved,unavailable
926,Beyond Homo Economicus: Computational Verification of Amartya Sen's Meta-Ranking Theory in Multi-Agent Social Dilemmas,"Heo, Yesol",2026,https://doi.org/10.5281/zenodo.18732505,candidate,trend,"MARL, Emergent Communication, and Social Behavior",openalex:social-dilemmas,0,0.85,https://openalex.org/W7130943122,,,,,unresolved,unavailable
